namespace	id	display_name	rarity	max_stack
railways	sea_green_locometal_flywheel	Sea Green Locometal Flywheel	COMMON	128
railways	sea_green_locometal_end_ladder	Sea Green Locometal End Ladder	COMMON	128
railways	sea_green_locometal_rung_ladder	Sea Green Locometal Rung Ladder	COMMON	128
railways	sea_green_locometal_trapdoor	Sea Green Locometal Trapdoor	COMMON	128
railways	sea_green_hinged_locometal_door	Sea Green Hinged Locometal Door	COMMON	128
railways	sea_green_sliding_locometal_door	Sea Green Sliding Locometal Door	COMMON	128
railways	sea_green_folding_locometal_door	Sea Green Folding Locometal Door	COMMON	128
railways	sea_green_round_pane_locometal_window	Sea Green Round Pane Locometal Window	COMMON	128
railways	sea_green_single_pane_locometal_window	Sea Green Single Pane Locometal Window	COMMON	128
railways	sea_green_two_pane_locometal_window	Sea Green Two Pane Locometal Window	COMMON	128
railways	sea_green_four_pane_locometal_window	Sea Green Four Pane Locometal Window	COMMON	128
railways	sea_green_hazard_stripes_diagonal_on_black	Sea Green on Black Hazard Stripes	COMMON	128
railways	sea_green_hazard_stripes_chevron_on_black	Sea Green on Black Chevron	COMMON	128
railways	sea_green_hazard_stripes_diagonal_on_white	Sea Green on White Hazard Stripes	COMMON	128
railways	sea_green_hazard_stripes_chevron_on_white	Sea Green on White Chevron	COMMON	128
railways	turquoise_riveted_locometal	Turquoise Riveted Locometal	COMMON	128
railways	turquoise_slashed_locometal	Turquoise Slashed Locometal	COMMON	128
railways	turquoise_brass_wrapped_locometal	Turquoise Brass Wrapped Locometal	COMMON	128
railways	turquoise_copper_wrapped_locometal	Turquoise Copper Wrapped Locometal	COMMON	128
railways	turquoise_iron_wrapped_locometal	Turquoise Iron Wrapped Locometal	COMMON	128
railways	turquoise_locometal_vent	Turquoise Locometal Vent	COMMON	128
railways	turquoise_flat_riveted_locometal	Flat Turquoise Riveted Locometal	COMMON	128
railways	turquoise_flat_slashed_locometal	Flat Turquoise Slashed Locometal	COMMON	128
railways	turquoise_plated_locometal	Plated Turquoise Locometal	COMMON	128
railways	turquoise_locometal_pillar	Turquoise Locometal Pillar	COMMON	128
railways	turquoise_locometal_smokebox	Turquoise Locometal Smokebox	COMMON	128
railways	turquoise_wrapped_locometal_smokebox	Turquoise Brass Wrapped Locometal Smokebox	COMMON	128
railways	turquoise_copper_wrapped_locometal_smokebox	Turquoise Copper Wrapped Locometal Smokebox	COMMON	128
railways	turquoise_iron_wrapped_locometal_smokebox	Turquoise Iron Wrapped Locometal Smokebox	COMMON	128
railways	turquoise_locometal_boiler	Turquoise Locometal Boiler	COMMON	128
railways	turquoise_brass_wrapped_locometal_boiler	Turquoise Brass Wrapped Locometal Boiler	COMMON	128
railways	turquoise_copper_wrapped_locometal_boiler	Turquoise Copper Wrapped Locometal Boiler	COMMON	128
railways	turquoise_iron_wrapped_locometal_boiler	Turquoise Iron Wrapped Locometal Boiler	COMMON	128
railways	turquoise_locometal_flywheel	Turquoise Locometal Flywheel	COMMON	128
railways	turquoise_locometal_end_ladder	Turquoise Locometal End Ladder	COMMON	128
railways	turquoise_locometal_rung_ladder	Turquoise Locometal Rung Ladder	COMMON	128
railways	turquoise_locometal_trapdoor	Turquoise Locometal Trapdoor	COMMON	128
railways	turquoise_hinged_locometal_door	Turquoise Hinged Locometal Door	COMMON	128
railways	turquoise_sliding_locometal_door	Turquoise Sliding Locometal Door	COMMON	128
railways	turquoise_folding_locometal_door	Turquoise Folding Locometal Door	COMMON	128
railways	turquoise_round_pane_locometal_window	Turquoise Round Pane Locometal Window	COMMON	128
railways	turquoise_single_pane_locometal_window	Turquoise Single Pane Locometal Window	COMMON	128
railways	turquoise_two_pane_locometal_window	Turquoise Two Pane Locometal Window	COMMON	128
railways	turquoise_four_pane_locometal_window	Turquoise Four Pane Locometal Window	COMMON	128
railways	turquoise_hazard_stripes_diagonal_on_black	Turquoise on Black Hazard Stripes	COMMON	128
railways	turquoise_hazard_stripes_chevron_on_black	Turquoise on Black Chevron	COMMON	128
railways	turquoise_hazard_stripes_diagonal_on_white	Turquoise on White Hazard Stripes	COMMON	128
railways	turquoise_hazard_stripes_chevron_on_white	Turquoise on White Chevron	COMMON	128
railways	light_blue_riveted_locometal	Light Blue Riveted Locometal	COMMON	128
railways	light_blue_slashed_locometal	Light Blue Slashed Locometal	COMMON	128
railways	light_blue_brass_wrapped_locometal	Light Blue Brass Wrapped Locometal	COMMON	128
railways	light_blue_copper_wrapped_locometal	Light Blue Copper Wrapped Locometal	COMMON	128
railways	light_blue_iron_wrapped_locometal	Light Blue Iron Wrapped Locometal	COMMON	128
railways	light_blue_locometal_vent	Light Blue Locometal Vent	COMMON	128
railways	light_blue_flat_riveted_locometal	Flat Light Blue Riveted Locometal	COMMON	128
railways	light_blue_flat_slashed_locometal	Flat Light Blue Slashed Locometal	COMMON	128
railways	light_blue_plated_locometal	Plated Light Blue Locometal	COMMON	128
railways	light_blue_locometal_pillar	Light Blue Locometal Pillar	COMMON	128
railways	light_blue_locometal_smokebox	Light Blue Locometal Smokebox	COMMON	128
railways	light_blue_wrapped_locometal_smokebox	Light Blue Brass Wrapped Locometal Smokebox	COMMON	128
railways	light_blue_copper_wrapped_locometal_smokebox	Light Blue Copper Wrapped Locometal Smokebox	COMMON	128
railways	light_blue_iron_wrapped_locometal_smokebox	Light Blue Iron Wrapped Locometal Smokebox	COMMON	128
railways	light_blue_locometal_boiler	Light Blue Locometal Boiler	COMMON	128
railways	light_blue_brass_wrapped_locometal_boiler	Light Blue Brass Wrapped Locometal Boiler	COMMON	128
railways	light_blue_copper_wrapped_locometal_boiler	Light Blue Copper Wrapped Locometal Boiler	COMMON	128
railways	light_blue_iron_wrapped_locometal_boiler	Light Blue Iron Wrapped Locometal Boiler	COMMON	128
railways	light_blue_locometal_flywheel	Light Blue Locometal Flywheel	COMMON	128
railways	light_blue_locometal_end_ladder	Light Blue Locometal End Ladder	COMMON	128
railways	light_blue_locometal_rung_ladder	Light Blue Locometal Rung Ladder	COMMON	128
railways	light_blue_locometal_trapdoor	Light Blue Locometal Trapdoor	COMMON	128
railways	light_blue_hinged_locometal_door	Light Blue Hinged Locometal Door	COMMON	128
railways	light_blue_sliding_locometal_door	Light Blue Sliding Locometal Door	COMMON	128
railways	light_blue_folding_locometal_door	Light Blue Folding Locometal Door	COMMON	128
railways	light_blue_round_pane_locometal_window	Light Blue Round Pane Locometal Window	COMMON	128
railways	light_blue_single_pane_locometal_window	Light Blue Single Pane Locometal Window	COMMON	128
railways	light_blue_two_pane_locometal_window	Light Blue Two Pane Locometal Window	COMMON	128
railways	light_blue_four_pane_locometal_window	Light Blue Four Pane Locometal Window	COMMON	128
railways	light_blue_hazard_stripes_diagonal_on_black	Light Blue on Black Hazard Stripes	COMMON	128
railways	light_blue_hazard_stripes_chevron_on_black	Light Blue on Black Chevron	COMMON	128
railways	light_blue_hazard_stripes_diagonal_on_white	Light Blue on White Hazard Stripes	COMMON	128
railways	light_blue_hazard_stripes_chevron_on_white	Light Blue on White Chevron	COMMON	128
railways	blue_riveted_locometal	Blue Riveted Locometal	COMMON	128
railways	blue_slashed_locometal	Blue Slashed Locometal	COMMON	128
railways	blue_brass_wrapped_locometal	Blue Brass Wrapped Locometal	COMMON	128
railways	blue_copper_wrapped_locometal	Blue Copper Wrapped Locometal	COMMON	128
railways	blue_iron_wrapped_locometal	Blue Iron Wrapped Locometal	COMMON	128
railways	blue_locometal_vent	Blue Locometal Vent	COMMON	128
railways	blue_flat_riveted_locometal	Flat Blue Riveted Locometal	COMMON	128
railways	blue_flat_slashed_locometal	Flat Blue Slashed Locometal	COMMON	128
railways	blue_plated_locometal	Plated Blue Locometal	COMMON	128
railways	blue_locometal_pillar	Blue Locometal Pillar	COMMON	128
railways	blue_locometal_smokebox	Blue Locometal Smokebox	COMMON	128
railways	blue_wrapped_locometal_smokebox	Blue Brass Wrapped Locometal Smokebox	COMMON	128
railways	blue_copper_wrapped_locometal_smokebox	Blue Copper Wrapped Locometal Smokebox	COMMON	128
railways	blue_iron_wrapped_locometal_smokebox	Blue Iron Wrapped Locometal Smokebox	COMMON	128
railways	blue_locometal_boiler	Blue Locometal Boiler	COMMON	128
railways	blue_brass_wrapped_locometal_boiler	Blue Brass Wrapped Locometal Boiler	COMMON	128
railways	blue_copper_wrapped_locometal_boiler	Blue Copper Wrapped Locometal Boiler	COMMON	128
railways	blue_iron_wrapped_locometal_boiler	Blue Iron Wrapped Locometal Boiler	COMMON	128
railways	blue_locometal_flywheel	Blue Locometal Flywheel	COMMON	128
railways	blue_locometal_end_ladder	Blue Locometal End Ladder	COMMON	128
railways	blue_locometal_rung_ladder	Blue Locometal Rung Ladder	COMMON	128
railways	blue_locometal_trapdoor	Blue Locometal Trapdoor	COMMON	128
railways	blue_hinged_locometal_door	Blue Hinged Locometal Door	COMMON	128
railways	blue_sliding_locometal_door	Blue Sliding Locometal Door	COMMON	128
railways	blue_folding_locometal_door	Blue Folding Locometal Door	COMMON	128
railways	blue_round_pane_locometal_window	Blue Round Pane Locometal Window	COMMON	128
railways	blue_single_pane_locometal_window	Blue Single Pane Locometal Window	COMMON	128
railways	blue_two_pane_locometal_window	Blue Two Pane Locometal Window	COMMON	128
railways	blue_four_pane_locometal_window	Blue Four Pane Locometal Window	COMMON	128
railways	blue_hazard_stripes_diagonal_on_black	Blue on Black Hazard Stripes	COMMON	128
railways	blue_hazard_stripes_chevron_on_black	Blue on Black Chevron	COMMON	128
railways	blue_hazard_stripes_diagonal_on_white	Blue on White Hazard Stripes	COMMON	128
railways	blue_hazard_stripes_chevron_on_white	Blue on White Chevron	COMMON	128
railways	royal_blue_riveted_locometal	Royal Blue Riveted Locometal	COMMON	128
railways	royal_blue_slashed_locometal	Royal Blue Slashed Locometal	COMMON	128
railways	royal_blue_brass_wrapped_locometal	Royal Blue Brass Wrapped Locometal	COMMON	128
railways	royal_blue_copper_wrapped_locometal	Royal Blue Copper Wrapped Locometal	COMMON	128
railways	royal_blue_iron_wrapped_locometal	Royal Blue Iron Wrapped Locometal	COMMON	128
railways	royal_blue_locometal_vent	Royal Blue Locometal Vent	COMMON	128
railways	royal_blue_flat_riveted_locometal	Flat Royal Blue Riveted Locometal	COMMON	128
railways	royal_blue_flat_slashed_locometal	Flat Royal Blue Slashed Locometal	COMMON	128
railways	royal_blue_plated_locometal	Plated Royal Blue Locometal	COMMON	128
railways	royal_blue_locometal_pillar	Royal Blue Locometal Pillar	COMMON	128
railways	royal_blue_locometal_smokebox	Royal Blue Locometal Smokebox	COMMON	128
railways	royal_blue_wrapped_locometal_smokebox	Royal Blue Brass Wrapped Locometal Smokebox	COMMON	128
railways	royal_blue_copper_wrapped_locometal_smokebox	Royal Blue Copper Wrapped Locometal Smokebox	COMMON	128
railways	royal_blue_iron_wrapped_locometal_smokebox	Royal Blue Iron Wrapped Locometal Smokebox	COMMON	128
railways	royal_blue_locometal_boiler	Royal Blue Locometal Boiler	COMMON	128
railways	royal_blue_brass_wrapped_locometal_boiler	Royal Blue Brass Wrapped Locometal Boiler	COMMON	128
railways	royal_blue_copper_wrapped_locometal_boiler	Royal Blue Copper Wrapped Locometal Boiler	COMMON	128
railways	royal_blue_iron_wrapped_locometal_boiler	Royal Blue Iron Wrapped Locometal Boiler	COMMON	128
railways	royal_blue_locometal_flywheel	Royal Blue Locometal Flywheel	COMMON	128
railways	royal_blue_locometal_end_ladder	Royal Blue Locometal End Ladder	COMMON	128
railways	royal_blue_locometal_rung_ladder	Royal Blue Locometal Rung Ladder	COMMON	128
railways	royal_blue_locometal_trapdoor	Royal Blue Locometal Trapdoor	COMMON	128
railways	royal_blue_hinged_locometal_door	Royal Blue Hinged Locometal Door	COMMON	128
railways	royal_blue_sliding_locometal_door	Royal Blue Sliding Locometal Door	COMMON	128
railways	royal_blue_folding_locometal_door	Royal Blue Folding Locometal Door	COMMON	128
railways	royal_blue_round_pane_locometal_window	Royal Blue Round Pane Locometal Window	COMMON	128
railways	royal_blue_single_pane_locometal_window	Royal Blue Single Pane Locometal Window	COMMON	128
railways	royal_blue_two_pane_locometal_window	Royal Blue Two Pane Locometal Window	COMMON	128
railways	royal_blue_four_pane_locometal_window	Royal Blue Four Pane Locometal Window	COMMON	128
railways	royal_blue_hazard_stripes_diagonal_on_black	Royal Blue on Black Hazard Stripes	COMMON	128
railways	royal_blue_hazard_stripes_chevron_on_black	Royal Blue on Black Chevron	COMMON	128
railways	royal_blue_hazard_stripes_diagonal_on_white	Royal Blue on White Hazard Stripes	COMMON	128
railways	royal_blue_hazard_stripes_chevron_on_white	Royal Blue on White Chevron	COMMON	128
railways	purple_riveted_locometal	Purple Riveted Locometal	COMMON	128
railways	purple_slashed_locometal	Purple Slashed Locometal	COMMON	128
railways	purple_brass_wrapped_locometal	Purple Brass Wrapped Locometal	COMMON	128
railways	purple_copper_wrapped_locometal	Purple Copper Wrapped Locometal	COMMON	128
railways	purple_iron_wrapped_locometal	Purple Iron Wrapped Locometal	COMMON	128
railways	purple_locometal_vent	Purple Locometal Vent	COMMON	128
railways	purple_flat_riveted_locometal	Flat Purple Riveted Locometal	COMMON	128
railways	purple_flat_slashed_locometal	Flat Purple Slashed Locometal	COMMON	128
railways	purple_plated_locometal	Plated Purple Locometal	COMMON	128
railways	purple_locometal_pillar	Purple Locometal Pillar	COMMON	128
railways	purple_locometal_smokebox	Purple Locometal Smokebox	COMMON	128
railways	purple_wrapped_locometal_smokebox	Purple Brass Wrapped Locometal Smokebox	COMMON	128
railways	purple_copper_wrapped_locometal_smokebox	Purple Copper Wrapped Locometal Smokebox	COMMON	128
railways	purple_iron_wrapped_locometal_smokebox	Purple Iron Wrapped Locometal Smokebox	COMMON	128
railways	purple_locometal_boiler	Purple Locometal Boiler	COMMON	128
railways	purple_brass_wrapped_locometal_boiler	Purple Brass Wrapped Locometal Boiler	COMMON	128
railways	purple_copper_wrapped_locometal_boiler	Purple Copper Wrapped Locometal Boiler	COMMON	128
railways	purple_iron_wrapped_locometal_boiler	Purple Iron Wrapped Locometal Boiler	COMMON	128
railways	purple_locometal_flywheel	Purple Locometal Flywheel	COMMON	128
railways	purple_locometal_end_ladder	Purple Locometal End Ladder	COMMON	128
railways	purple_locometal_rung_ladder	Purple Locometal Rung Ladder	COMMON	128
railways	purple_locometal_trapdoor	Purple Locometal Trapdoor	COMMON	128
railways	purple_hinged_locometal_door	Purple Hinged Locometal Door	COMMON	128
railways	purple_sliding_locometal_door	Purple Sliding Locometal Door	COMMON	128
railways	purple_folding_locometal_door	Purple Folding Locometal Door	COMMON	128
railways	purple_round_pane_locometal_window	Purple Round Pane Locometal Window	COMMON	128
railways	purple_single_pane_locometal_window	Purple Single Pane Locometal Window	COMMON	128
railways	purple_two_pane_locometal_window	Purple Two Pane Locometal Window	COMMON	128
railways	purple_four_pane_locometal_window	Purple Four Pane Locometal Window	COMMON	128
railways	purple_hazard_stripes_diagonal_on_black	Purple on Black Hazard Stripes	COMMON	128
railways	purple_hazard_stripes_chevron_on_black	Purple on Black Chevron	COMMON	128
railways	purple_hazard_stripes_diagonal_on_white	Purple on White Hazard Stripes	COMMON	128
railways	purple_hazard_stripes_chevron_on_white	Purple on White Chevron	COMMON	128
railways	magenta_riveted_locometal	Magenta Riveted Locometal	COMMON	128
railways	magenta_slashed_locometal	Magenta Slashed Locometal	COMMON	128
railways	magenta_brass_wrapped_locometal	Magenta Brass Wrapped Locometal	COMMON	128
railways	magenta_copper_wrapped_locometal	Magenta Copper Wrapped Locometal	COMMON	128
railways	magenta_iron_wrapped_locometal	Magenta Iron Wrapped Locometal	COMMON	128
railways	magenta_locometal_vent	Magenta Locometal Vent	COMMON	128
railways	magenta_flat_riveted_locometal	Flat Magenta Riveted Locometal	COMMON	128
railways	magenta_flat_slashed_locometal	Flat Magenta Slashed Locometal	COMMON	128
railways	magenta_plated_locometal	Plated Magenta Locometal	COMMON	128
railways	magenta_locometal_pillar	Magenta Locometal Pillar	COMMON	128
railways	magenta_locometal_smokebox	Magenta Locometal Smokebox	COMMON	128
railways	magenta_wrapped_locometal_smokebox	Magenta Brass Wrapped Locometal Smokebox	COMMON	128
railways	magenta_copper_wrapped_locometal_smokebox	Magenta Copper Wrapped Locometal Smokebox	COMMON	128
railways	magenta_iron_wrapped_locometal_smokebox	Magenta Iron Wrapped Locometal Smokebox	COMMON	128
railways	magenta_locometal_boiler	Magenta Locometal Boiler	COMMON	128
railways	magenta_brass_wrapped_locometal_boiler	Magenta Brass Wrapped Locometal Boiler	COMMON	128
railways	magenta_copper_wrapped_locometal_boiler	Magenta Copper Wrapped Locometal Boiler	COMMON	128
railways	magenta_iron_wrapped_locometal_boiler	Magenta Iron Wrapped Locometal Boiler	COMMON	128
railways	magenta_locometal_flywheel	Magenta Locometal Flywheel	COMMON	128
railways	magenta_locometal_end_ladder	Magenta Locometal End Ladder	COMMON	128
railways	magenta_locometal_rung_ladder	Magenta Locometal Rung Ladder	COMMON	128
railways	magenta_locometal_trapdoor	Magenta Locometal Trapdoor	COMMON	128
railways	magenta_hinged_locometal_door	Magenta Hinged Locometal Door	COMMON	128
railways	magenta_sliding_locometal_door	Magenta Sliding Locometal Door	COMMON	128
railways	magenta_folding_locometal_door	Magenta Folding Locometal Door	COMMON	128
railways	magenta_round_pane_locometal_window	Magenta Round Pane Locometal Window	COMMON	128
railways	magenta_single_pane_locometal_window	Magenta Single Pane Locometal Window	COMMON	128
railways	magenta_two_pane_locometal_window	Magenta Two Pane Locometal Window	COMMON	128
railways	magenta_four_pane_locometal_window	Magenta Four Pane Locometal Window	COMMON	128
railways	magenta_hazard_stripes_diagonal_on_black	Magenta on Black Hazard Stripes	COMMON	128
railways	magenta_hazard_stripes_chevron_on_black	Magenta on Black Chevron	COMMON	128
railways	magenta_hazard_stripes_diagonal_on_white	Magenta on White Hazard Stripes	COMMON	128
railways	magenta_hazard_stripes_chevron_on_white	Magenta on White Chevron	COMMON	128
railways	pink_riveted_locometal	Pink Riveted Locometal	COMMON	128
railways	pink_slashed_locometal	Pink Slashed Locometal	COMMON	128
railways	pink_brass_wrapped_locometal	Pink Brass Wrapped Locometal	COMMON	128
railways	pink_copper_wrapped_locometal	Pink Copper Wrapped Locometal	COMMON	128
railways	pink_iron_wrapped_locometal	Pink Iron Wrapped Locometal	COMMON	128
railways	pink_locometal_vent	Pink Locometal Vent	COMMON	128
railways	pink_flat_riveted_locometal	Flat Pink Riveted Locometal	COMMON	128
railways	pink_flat_slashed_locometal	Flat Pink Slashed Locometal	COMMON	128
railways	pink_plated_locometal	Plated Pink Locometal	COMMON	128
railways	pink_locometal_pillar	Pink Locometal Pillar	COMMON	128
railways	pink_locometal_smokebox	Pink Locometal Smokebox	COMMON	128
railways	pink_wrapped_locometal_smokebox	Pink Brass Wrapped Locometal Smokebox	COMMON	128
railways	pink_copper_wrapped_locometal_smokebox	Pink Copper Wrapped Locometal Smokebox	COMMON	128
railways	pink_iron_wrapped_locometal_smokebox	Pink Iron Wrapped Locometal Smokebox	COMMON	128
railways	pink_locometal_boiler	Pink Locometal Boiler	COMMON	128
railways	pink_brass_wrapped_locometal_boiler	Pink Brass Wrapped Locometal Boiler	COMMON	128
railways	pink_copper_wrapped_locometal_boiler	Pink Copper Wrapped Locometal Boiler	COMMON	128
railways	pink_iron_wrapped_locometal_boiler	Pink Iron Wrapped Locometal Boiler	COMMON	128
railways	pink_locometal_flywheel	Pink Locometal Flywheel	COMMON	128
railways	pink_locometal_end_ladder	Pink Locometal End Ladder	COMMON	128
railways	pink_locometal_rung_ladder	Pink Locometal Rung Ladder	COMMON	128
railways	pink_locometal_trapdoor	Pink Locometal Trapdoor	COMMON	128
railways	pink_hinged_locometal_door	Pink Hinged Locometal Door	COMMON	128
railways	pink_sliding_locometal_door	Pink Sliding Locometal Door	COMMON	128
railways	pink_folding_locometal_door	Pink Folding Locometal Door	COMMON	128
railways	pink_round_pane_locometal_window	Pink Round Pane Locometal Window	COMMON	128
railways	pink_single_pane_locometal_window	Pink Single Pane Locometal Window	COMMON	128
railways	pink_two_pane_locometal_window	Pink Two Pane Locometal Window	COMMON	128
railways	pink_four_pane_locometal_window	Pink Four Pane Locometal Window	COMMON	128
railways	pink_hazard_stripes_diagonal_on_black	Pink on Black Hazard Stripes	COMMON	128
railways	pink_hazard_stripes_chevron_on_black	Pink on Black Chevron	COMMON	128
railways	pink_hazard_stripes_diagonal_on_white	Pink on White Hazard Stripes	COMMON	128
railways	pink_hazard_stripes_chevron_on_white	Pink on White Chevron	COMMON	128
railways	white_riveted_locometal	White Riveted Locometal	COMMON	128
railways	white_slashed_locometal	White Slashed Locometal	COMMON	128
railways	white_brass_wrapped_locometal	White Brass Wrapped Locometal	COMMON	128
railways	white_copper_wrapped_locometal	White Copper Wrapped Locometal	COMMON	128
railways	white_iron_wrapped_locometal	White Iron Wrapped Locometal	COMMON	128
railways	white_locometal_vent	White Locometal Vent	COMMON	128
railways	white_flat_riveted_locometal	Flat White Riveted Locometal	COMMON	128
railways	white_flat_slashed_locometal	Flat White Slashed Locometal	COMMON	128
railways	white_plated_locometal	Plated White Locometal	COMMON	128
railways	white_locometal_pillar	White Locometal Pillar	COMMON	128
railways	white_locometal_smokebox	White Locometal Smokebox	COMMON	128
railways	white_wrapped_locometal_smokebox	White Brass Wrapped Locometal Smokebox	COMMON	128
railways	white_copper_wrapped_locometal_smokebox	White Copper Wrapped Locometal Smokebox	COMMON	128
railways	white_iron_wrapped_locometal_smokebox	White Iron Wrapped Locometal Smokebox	COMMON	128
railways	white_locometal_boiler	White Locometal Boiler	COMMON	128
railways	white_brass_wrapped_locometal_boiler	White Brass Wrapped Locometal Boiler	COMMON	128
railways	white_copper_wrapped_locometal_boiler	White Copper Wrapped Locometal Boiler	COMMON	128
railways	white_iron_wrapped_locometal_boiler	White Iron Wrapped Locometal Boiler	COMMON	128
railways	white_locometal_flywheel	White Locometal Flywheel	COMMON	128
railways	white_locometal_end_ladder	White Locometal End Ladder	COMMON	128
railways	white_locometal_rung_ladder	White Locometal Rung Ladder	COMMON	128
railways	white_locometal_trapdoor	White Locometal Trapdoor	COMMON	128
railways	white_hinged_locometal_door	White Hinged Locometal Door	COMMON	128
railways	white_sliding_locometal_door	White Sliding Locometal Door	COMMON	128
railways	white_folding_locometal_door	White Folding Locometal Door	COMMON	128
railways	white_round_pane_locometal_window	White Round Pane Locometal Window	COMMON	128
railways	white_single_pane_locometal_window	White Single Pane Locometal Window	COMMON	128
railways	white_two_pane_locometal_window	White Two Pane Locometal Window	COMMON	128
railways	white_four_pane_locometal_window	White Four Pane Locometal Window	COMMON	128
railways	white_hazard_stripes_diagonal_on_black	White on Black Hazard Stripes	COMMON	128
railways	white_hazard_stripes_chevron_on_black	White on Black Chevron	COMMON	128
railways	white_hazard_stripes_diagonal_on_white	White on White Hazard Stripes	COMMON	128
railways	white_hazard_stripes_chevron_on_white	White on White Chevron	COMMON	128
railways	diorite_riveted_locometal	Diorite Riveted Locometal	COMMON	128
railways	diorite_slashed_locometal	Diorite Slashed Locometal	COMMON	128
railways	diorite_brass_wrapped_locometal	Diorite Brass Wrapped Locometal	COMMON	128
railways	diorite_copper_wrapped_locometal	Diorite Copper Wrapped Locometal	COMMON	128
railways	diorite_iron_wrapped_locometal	Diorite Iron Wrapped Locometal	COMMON	128
railways	diorite_locometal_vent	Diorite Locometal Vent	COMMON	128
railways	diorite_flat_riveted_locometal	Flat Diorite Riveted Locometal	COMMON	128
railways	diorite_flat_slashed_locometal	Flat Diorite Slashed Locometal	COMMON	128
railways	diorite_plated_locometal	Plated Diorite Locometal	COMMON	128
railways	diorite_locometal_pillar	Diorite Locometal Pillar	COMMON	128
railways	diorite_locometal_smokebox	Diorite Locometal Smokebox	COMMON	128
railways	diorite_wrapped_locometal_smokebox	Diorite Brass Wrapped Locometal Smokebox	COMMON	128
railways	diorite_copper_wrapped_locometal_smokebox	Diorite Copper Wrapped Locometal Smokebox	COMMON	128
railways	diorite_iron_wrapped_locometal_smokebox	Diorite Iron Wrapped Locometal Smokebox	COMMON	128
railways	diorite_locometal_boiler	Diorite Locometal Boiler	COMMON	128
railways	diorite_brass_wrapped_locometal_boiler	Diorite Brass Wrapped Locometal Boiler	COMMON	128
railways	diorite_copper_wrapped_locometal_boiler	Diorite Copper Wrapped Locometal Boiler	COMMON	128
railways	diorite_iron_wrapped_locometal_boiler	Diorite Iron Wrapped Locometal Boiler	COMMON	128
railways	diorite_locometal_flywheel	Diorite Locometal Flywheel	COMMON	128
railways	diorite_locometal_end_ladder	Diorite Locometal End Ladder	COMMON	128
railways	diorite_locometal_rung_ladder	Diorite Locometal Rung Ladder	COMMON	128
railways	diorite_locometal_trapdoor	Diorite Locometal Trapdoor	COMMON	128
railways	diorite_hinged_locometal_door	Diorite Hinged Locometal Door	COMMON	128
railways	diorite_sliding_locometal_door	Diorite Sliding Locometal Door	COMMON	128
railways	diorite_folding_locometal_door	Diorite Folding Locometal Door	COMMON	128
railways	diorite_round_pane_locometal_window	Diorite Round Pane Locometal Window	COMMON	128
railways	diorite_single_pane_locometal_window	Diorite Single Pane Locometal Window	COMMON	128
railways	diorite_two_pane_locometal_window	Diorite Two Pane Locometal Window	COMMON	128
railways	diorite_four_pane_locometal_window	Diorite Four Pane Locometal Window	COMMON	128
railways	diorite_hazard_stripes_diagonal_on_black	Diorite on Black Hazard Stripes	COMMON	128
railways	diorite_hazard_stripes_chevron_on_black	Diorite on Black Chevron	COMMON	128
railways	diorite_hazard_stripes_diagonal_on_white	Diorite on White Hazard Stripes	COMMON	128
railways	diorite_hazard_stripes_chevron_on_white	Diorite on White Chevron	COMMON	128
railways	limestone_riveted_locometal	Limestone Riveted Locometal	COMMON	128
railways	limestone_slashed_locometal	Limestone Slashed Locometal	COMMON	128
railways	limestone_brass_wrapped_locometal	Limestone Brass Wrapped Locometal	COMMON	128
railways	limestone_copper_wrapped_locometal	Limestone Copper Wrapped Locometal	COMMON	128
railways	limestone_iron_wrapped_locometal	Limestone Iron Wrapped Locometal	COMMON	128
railways	limestone_locometal_vent	Limestone Locometal Vent	COMMON	128
railways	limestone_flat_riveted_locometal	Flat Limestone Riveted Locometal	COMMON	128
railways	limestone_flat_slashed_locometal	Flat Limestone Slashed Locometal	COMMON	128
railways	limestone_plated_locometal	Plated Limestone Locometal	COMMON	128
railways	limestone_locometal_pillar	Limestone Locometal Pillar	COMMON	128
railways	limestone_locometal_smokebox	Limestone Locometal Smokebox	COMMON	128
railways	limestone_wrapped_locometal_smokebox	Limestone Brass Wrapped Locometal Smokebox	COMMON	128
railways	limestone_copper_wrapped_locometal_smokebox	Limestone Copper Wrapped Locometal Smokebox	COMMON	128
railways	limestone_iron_wrapped_locometal_smokebox	Limestone Iron Wrapped Locometal Smokebox	COMMON	128
railways	limestone_locometal_boiler	Limestone Locometal Boiler	COMMON	128
railways	limestone_brass_wrapped_locometal_boiler	Limestone Brass Wrapped Locometal Boiler	COMMON	128
railways	limestone_copper_wrapped_locometal_boiler	Limestone Copper Wrapped Locometal Boiler	COMMON	128
railways	limestone_iron_wrapped_locometal_boiler	Limestone Iron Wrapped Locometal Boiler	COMMON	128
railways	limestone_locometal_flywheel	Limestone Locometal Flywheel	COMMON	128
railways	limestone_locometal_end_ladder	Limestone Locometal End Ladder	COMMON	128
railways	limestone_locometal_rung_ladder	Limestone Locometal Rung Ladder	COMMON	128
railways	limestone_locometal_trapdoor	Limestone Locometal Trapdoor	COMMON	128
railways	limestone_hinged_locometal_door	Limestone Hinged Locometal Door	COMMON	128
railways	limestone_sliding_locometal_door	Limestone Sliding Locometal Door	COMMON	128
railways	limestone_folding_locometal_door	Limestone Folding Locometal Door	COMMON	128
railways	limestone_round_pane_locometal_window	Limestone Round Pane Locometal Window	COMMON	128
